Classification,Clustering,Classifier_Accuracy,Clustering_Accuracy,constant_threshold,correlation_threshold,resampling,feature_selection_k
K Nearest Neighbors,KMeans,0.3924050632911393,0.2848101265822785,0.9,1.0,True,16
K Nearest Neighbors,DBScan,0.3924050632911393,0.25316455696202533,0.9,1.0,True,16
Neural Network,KMeans,0.3544303797468354,0.33122362869198313,0.9,1.0,True,16
Neural Network,DBScan,0.3544303797468354,0.3037974683544304,0.9,1.0,True,16
Random Forest,KMeans,0.4915611814345991,0.3755274261603376,0.9,1.0,True,16
Random Forest,DBScan,0.4915611814345991,0.3333333333333333,0.9,1.0,True,16
Kernel SVM (linear),KMeans,0.4261603375527426,0.34810126582278483,0.9,1.0,True,16
Kernel SVM (linear),DBScan,0.4261603375527426,0.32489451476793246,0.9,1.0,True,16
Kernel SVM (poly),KMeans,0.3755274261603376,0.2974683544303798,0.9,1.0,True,16
Kernel SVM (poly),DBScan,0.3755274261603376,0.25949367088607594,0.9,1.0,True,16
Kernel SVM (rbf),KMeans,0.4767932489451477,0.40084388185654013,0.9,1.0,True,16
Kernel SVM (rbf),DBScan,0.4767932489451477,0.36919831223628696,0.9,1.0,True,16
Kernel SVM (sigmoid),KMeans,0.48945147679324896,0.350210970464135,0.9,1.0,True,16
Kernel SVM (sigmoid),DBScan,0.48945147679324896,0.31856540084388185,0.9,1.0,True,16
K Nearest Neighbors,KMeans,0.43037974683544306,0.3059071729957806,0.9,1.0,True,32
K Nearest Neighbors,DBScan,0.43037974683544306,0.13924050632911392,0.9,1.0,True,32
Neural Network,KMeans,0.3713080168776372,0.34177215189873417,0.9,1.0,True,32
Neural Network,DBScan,0.3713080168776372,0.29324894514767935,0.9,1.0,True,32
Random Forest,KMeans,0.5316455696202532,0.37341772151898733,0.9,1.0,True,32
Random Forest,DBScan,0.5316455696202532,0.229957805907173,0.9,1.0,True,32
Kernel SVM (linear),KMeans,0.4050632911392405,0.34810126582278483,0.9,1.0,True,32
Kernel SVM (linear),DBScan,0.4050632911392405,0.23206751054852323,0.9,1.0,True,32
Kernel SVM (poly),KMeans,0.37763713080168776,0.28902953586497887,0.9,1.0,True,32
Kernel SVM (poly),DBScan,0.37763713080168776,0.16244725738396623,0.9,1.0,True,32
Kernel SVM (rbf),KMeans,0.39873417721518983,0.3459915611814346,0.9,1.0,True,32
Kernel SVM (rbf),DBScan,0.39873417721518983,0.2911392405063291,0.9,1.0,True,32
Kernel SVM (sigmoid),KMeans,0.4409282700421941,0.350210970464135,0.9,1.0,True,32
Kernel SVM (sigmoid),DBScan,0.4409282700421941,0.1708860759493671,0.9,1.0,True,32
K Nearest Neighbors,KMeans,0.43037974683544306,0.31645569620253167,0.9,1.0,True,64
K Nearest Neighbors,DBScan,0.43037974683544306,0.10126582278481013,0.9,1.0,True,64
Neural Network,KMeans,0.4113924050632911,0.35654008438818563,0.9,1.0,True,64
Neural Network,DBScan,0.4113924050632911,0.2827004219409283,0.9,1.0,True,64
Random Forest,KMeans,0.5506329113924051,0.3670886075949367,0.9,1.0,True,64
Random Forest,DBScan,0.5506329113924051,0.1729957805907173,0.9,1.0,True,64
Kernel SVM (linear),KMeans,0.4029535864978903,0.34177215189873417,0.9,1.0,True,64
Kernel SVM (linear),DBScan,0.4029535864978903,0.2679324894514768,0.9,1.0,True,64
Kernel SVM (poly),KMeans,0.35232067510548526,0.2995780590717299,0.9,1.0,True,64
Kernel SVM (poly),DBScan,0.35232067510548526,0.1856540084388186,0.9,1.0,True,64
Kernel SVM (rbf),KMeans,0.4409282700421941,0.3755274261603376,0.9,1.0,True,64
Kernel SVM (rbf),DBScan,0.4409282700421941,0.29324894514767935,0.9,1.0,True,64
Kernel SVM (sigmoid),KMeans,0.3966244725738397,0.3037974683544304,0.9,1.0,True,64
Kernel SVM (sigmoid),DBScan,0.3966244725738397,0.14556962025316456,0.9,1.0,True,64
K Nearest Neighbors,KMeans,0.3860759493670886,0.25316455696202533,0.9,1.0,True,128
K Nearest Neighbors,DBScan,0.3860759493670886,0.06962025316455696,0.9,1.0,True,128
Neural Network,KMeans,0.4029535864978903,0.36075949367088606,0.9,1.0,True,128
Neural Network,DBScan,0.4029535864978903,0.280590717299578,0.9,1.0,True,128
Random Forest,KMeans,0.5654008438818566,0.3670886075949367,0.9,1.0,True,128
Random Forest,DBScan,0.5654008438818566,0.12658227848101267,0.9,1.0,True,128
Kernel SVM (linear),KMeans,0.4746835443037975,0.4113924050632911,0.9,1.0,True,128
Kernel SVM (linear),DBScan,0.4746835443037975,0.3037974683544304,0.9,1.0,True,128
Kernel SVM (poly),KMeans,0.40717299578059074,0.339662447257384,0.9,1.0,True,128
Kernel SVM (poly),DBScan,0.40717299578059074,0.26160337552742613,0.9,1.0,True,128
Kernel SVM (rbf),KMeans,0.40717299578059074,0.36075949367088606,0.9,1.0,True,128
Kernel SVM (rbf),DBScan,0.40717299578059074,0.2911392405063291,0.9,1.0,True,128
Kernel SVM (sigmoid),KMeans,0.409282700421941,0.31223628691983124,0.9,1.0,True,128
Kernel SVM (sigmoid),DBScan,0.409282700421941,0.16033755274261605,0.9,1.0,True,128
K Nearest Neighbors,KMeans,0.4367088607594936,0.2974683544303797,0.9,1.0,True,256
K Nearest Neighbors,DBScan,0.4367088607594936,0.0759493670886076,0.9,1.0,True,256
Neural Network,KMeans,0.38185654008438813,0.3375527426160338,0.9,1.0,True,256
Neural Network,DBScan,0.38185654008438813,0.270042194092827,0.9,1.0,True,256
Random Forest,KMeans,0.5780590717299579,0.37341772151898733,0.9,1.0,True,256
Random Forest,DBScan,0.5780590717299579,0.12869198312236288,0.9,1.0,True,256
Kernel SVM (linear),KMeans,0.49367088607594933,0.4219409282700422,0.9,1.0,True,256
Kernel SVM (linear),DBScan,0.49367088607594933,0.3037974683544304,0.9,1.0,True,256
Kernel SVM (poly),KMeans,0.40717299578059074,0.3417721518987342,0.9,1.0,True,256
Kernel SVM (poly),DBScan,0.40717299578059074,0.2679324894514768,0.9,1.0,True,256
Kernel SVM (rbf),KMeans,0.37341772151898733,0.3396624472573839,0.9,1.0,True,256
Kernel SVM (rbf),DBScan,0.37341772151898733,0.28902953586497887,0.9,1.0,True,256
Kernel SVM (sigmoid),KMeans,0.36075949367088606,0.2721518987341772,0.9,1.0,True,256
Kernel SVM (sigmoid),DBScan,0.36075949367088606,0.12658227848101267,0.9,1.0,True,256
K Nearest Neighbors,KMeans,0.4746835443037975,0.37763713080168776,0.9,1.0,False,16
K Nearest Neighbors,DBScan,0.4746835443037975,0.3291139240506329,0.9,1.0,False,16
Neural Network,KMeans,0.379746835443038,0.3459915611814346,0.9,1.0,False,16
Neural Network,DBScan,0.379746835443038,0.32911392405063294,0.9,1.0,False,16
Random Forest,KMeans,0.5042194092827005,0.3417721518987342,0.9,1.0,False,16
Random Forest,DBScan,0.5042194092827005,0.3080168776371308,0.9,1.0,False,16
Kernel SVM (linear),KMeans,0.45569620253164556,0.339662447257384,0.9,1.0,False,16
Kernel SVM (linear),DBScan,0.45569620253164556,0.31856540084388185,0.9,1.0,False,16
Kernel SVM (poly),KMeans,0.46835443037974683,0.33544303797468356,0.9,1.0,False,16
Kernel SVM (poly),DBScan,0.46835443037974683,0.29324894514767935,0.9,1.0,False,16
Kernel SVM (rbf),KMeans,0.5274261603375527,0.3670886075949367,0.9,1.0,False,16
Kernel SVM (rbf),DBScan,0.5274261603375527,0.3291139240506329,0.9,1.0,False,16
Kernel SVM (sigmoid),KMeans,0.4957805907172996,0.350210970464135,0.9,1.0,False,16
Kernel SVM (sigmoid),DBScan,0.4957805907172996,0.339662447257384,0.9,1.0,False,16
K Nearest Neighbors,KMeans,0.4936708860759494,0.3924050632911393,0.9,1.0,False,32
K Nearest Neighbors,DBScan,0.4936708860759494,0.310126582278481,0.9,1.0,False,32
Neural Network,KMeans,0.43037974683544306,0.38185654008438813,0.9,1.0,False,32
Neural Network,DBScan,0.43037974683544306,0.3143459915611814,0.9,1.0,False,32
Random Forest,KMeans,0.5654008438818566,0.3860759493670886,0.9,1.0,False,32
Random Forest,DBScan,0.5654008438818566,0.2658227848101266,0.9,1.0,False,32
Kernel SVM (linear),KMeans,0.48101265822784817,0.3459915611814346,0.9,1.0,False,32
Kernel SVM (linear),DBScan,0.48101265822784817,0.23206751054852318,0.9,1.0,False,32
Kernel SVM (poly),KMeans,0.459915611814346,0.3333333333333333,0.9,1.0,False,32
Kernel SVM (poly),DBScan,0.459915611814346,0.21518987341772153,0.9,1.0,False,32
Kernel SVM (rbf),KMeans,0.5611814345991561,0.3860759493670886,0.9,1.0,False,32
Kernel SVM (rbf),DBScan,0.5611814345991561,0.2510548523206751,0.9,1.0,False,32
Kernel SVM (sigmoid),KMeans,0.48945147679324896,0.35232067510548526,0.9,1.0,False,32
Kernel SVM (sigmoid),DBScan,0.48945147679324896,0.23206751054852318,0.9,1.0,False,32
K Nearest Neighbors,KMeans,0.45569620253164556,0.37763713080168776,0.9,1.0,False,64
K Nearest Neighbors,DBScan,0.45569620253164556,0.2721518987341772,0.9,1.0,False,64
Neural Network,KMeans,0.3966244725738397,0.35654008438818563,0.9,1.0,False,64
Neural Network,DBScan,0.3966244725738397,0.2869198312236287,0.9,1.0,False,64
Random Forest,KMeans,0.5759493670886076,0.39029535864978904,0.9,1.0,False,64
Random Forest,DBScan,0.5759493670886076,0.2130801687763713,0.9,1.0,False,64
Kernel SVM (linear),KMeans,0.5189873417721519,0.3628691983122363,0.9,1.0,False,64
Kernel SVM (linear),DBScan,0.5189873417721519,0.2088607594936709,0.9,1.0,False,64
Kernel SVM (poly),KMeans,0.4451476793248945,0.33544303797468356,0.9,1.0,False,64
Kernel SVM (poly),DBScan,0.4451476793248945,0.23417721518987342,0.9,1.0,False,64
Kernel SVM (rbf),KMeans,0.5569620253164557,0.3860759493670886,0.9,1.0,False,64
Kernel SVM (rbf),DBScan,0.5569620253164557,0.22362869198312232,0.9,1.0,False,64
Kernel SVM (sigmoid),KMeans,0.4451476793248945,0.31856540084388185,0.9,1.0,False,64
Kernel SVM (sigmoid),DBScan,0.4451476793248945,0.21308016877637134,0.9,1.0,False,64
K Nearest Neighbors,KMeans,0.4746835443037975,0.37763713080168776,0.9,1.0,False,128
K Nearest Neighbors,DBScan,0.4746835443037975,0.25949367088607594,0.9,1.0,False,128
Neural Network,KMeans,0.3691983122362869,0.3164556962025316,0.9,1.0,False,128
Neural Network,DBScan,0.3691983122362869,0.2510548523206751,0.9,1.0,False,128
Random Forest,KMeans,0.5759493670886076,0.409282700421941,0.9,1.0,False,128
Random Forest,DBScan,0.5759493670886076,0.1940928270042194,0.9,1.0,False,128
Kernel SVM (linear),KMeans,0.4957805907172996,0.37341772151898733,0.9,1.0,False,128
Kernel SVM (linear),DBScan,0.4957805907172996,0.22151898734177214,0.9,1.0,False,128
Kernel SVM (poly),KMeans,0.419831223628692,0.31856540084388185,0.9,1.0,False,128
Kernel SVM (poly),DBScan,0.419831223628692,0.1940928270042194,0.9,1.0,False,128
Kernel SVM (rbf),KMeans,0.5822784810126582,0.41350210970464135,0.9,1.0,False,128
Kernel SVM (rbf),DBScan,0.5822784810126582,0.21518987341772153,0.9,1.0,False,128
Kernel SVM (sigmoid),KMeans,0.4662447257383966,0.34388185654008435,0.9,1.0,False,128
Kernel SVM (sigmoid),DBScan,0.4662447257383966,0.2172995780590717,0.9,1.0,False,128
K Nearest Neighbors,KMeans,0.4620253164556962,0.3755274261603376,0.9,1.0,False,256
K Nearest Neighbors,DBScan,0.4620253164556962,0.24050632911392408,0.9,1.0,False,256
Neural Network,KMeans,0.3924050632911393,0.34388185654008435,0.9,1.0,False,256
Neural Network,DBScan,0.3924050632911393,0.2658227848101266,0.9,1.0,False,256
Random Forest,KMeans,0.5738396624472574,0.41139240506329117,0.9,1.0,False,256
Random Forest,DBScan,0.5738396624472574,0.18354430379746836,0.9,1.0,False,256
Kernel SVM (linear),KMeans,0.5147679324894514,0.4008438818565401,0.9,1.0,False,256
Kernel SVM (linear),DBScan,0.5147679324894514,0.21518987341772153,0.9,1.0,False,256
Kernel SVM (poly),KMeans,0.4219409282700422,0.3122362869198312,0.9,1.0,False,256
Kernel SVM (poly),DBScan,0.4219409282700422,0.1877637130801688,0.9,1.0,False,256
Kernel SVM (rbf),KMeans,0.580168776371308,0.4261603375527427,0.9,1.0,False,256
Kernel SVM (rbf),DBScan,0.580168776371308,0.21518987341772153,0.9,1.0,False,256
Kernel SVM (sigmoid),KMeans,0.44936708860759494,0.3227848101265823,0.9,1.0,False,256
Kernel SVM (sigmoid),DBScan,0.44936708860759494,0.20042194092827004,0.9,1.0,False,256
K Nearest Neighbors,KMeans,0.379746835443038,0.27848101265822783,1.0,0.7,True,16
K Nearest Neighbors,DBScan,0.379746835443038,0.2468354430379747,1.0,0.7,True,16
Neural Network,KMeans,0.38396624472573837,0.33544303797468356,1.0,0.7,True,16
Neural Network,DBScan,0.38396624472573837,0.3080168776371308,1.0,0.7,True,16
Random Forest,KMeans,0.5063291139240507,0.3628691983122363,1.0,0.7,True,16
Random Forest,DBScan,0.5063291139240507,0.3375527426160338,1.0,0.7,True,16
Kernel SVM (linear),KMeans,0.4261603375527426,0.38185654008438824,1.0,0.7,True,16
Kernel SVM (linear),DBScan,0.4261603375527426,0.3206751054852321,1.0,0.7,True,16
Kernel SVM (poly),KMeans,0.36497890295358654,0.2827004219409283,1.0,0.7,True,16
Kernel SVM (poly),DBScan,0.36497890295358654,0.23839662447257384,1.0,0.7,True,16
Kernel SVM (rbf),KMeans,0.459915611814346,0.3860759493670886,1.0,0.7,True,16
Kernel SVM (rbf),DBScan,0.459915611814346,0.3291139240506329,1.0,0.7,True,16
Kernel SVM (sigmoid),KMeans,0.46413502109704646,0.37341772151898733,1.0,0.7,True,16
Kernel SVM (sigmoid),DBScan,0.46413502109704646,0.3375527426160338,1.0,0.7,True,16
K Nearest Neighbors,KMeans,0.4177215189873418,0.2974683544303797,1.0,0.7,True,32
K Nearest Neighbors,DBScan,0.4177215189873418,0.0759493670886076,1.0,0.7,True,32
Neural Network,KMeans,0.3713080168776371,0.339662447257384,1.0,0.7,True,32
Neural Network,DBScan,0.3713080168776371,0.2679324894514768,1.0,0.7,True,32
Random Forest,KMeans,0.559071729957806,0.3755274261603376,1.0,0.7,True,32
Random Forest,DBScan,0.559071729957806,0.18354430379746836,1.0,0.7,True,32
Kernel SVM (linear),KMeans,0.45569620253164556,0.36075949367088606,1.0,0.7,True,32
Kernel SVM (linear),DBScan,0.45569620253164556,0.21940928270042193,1.0,0.7,True,32
Kernel SVM (poly),KMeans,0.36075949367088606,0.2974683544303797,1.0,0.7,True,32
Kernel SVM (poly),DBScan,0.36075949367088606,0.17088607594936708,1.0,0.7,True,32
Kernel SVM (rbf),KMeans,0.4219409282700422,0.3924050632911393,1.0,0.7,True,32
Kernel SVM (rbf),DBScan,0.4219409282700422,0.2869198312236287,1.0,0.7,True,32
Kernel SVM (sigmoid),KMeans,0.4409282700421941,0.3291139240506329,1.0,0.7,True,32
Kernel SVM (sigmoid),DBScan,0.4409282700421941,0.1772151898734177,1.0,0.7,True,32
K Nearest Neighbors,KMeans,0.39873417721518994,0.28481012658227844,1.0,0.7,True,64
K Nearest Neighbors,DBScan,0.39873417721518994,0.08227848101265822,1.0,0.7,True,64
Neural Network,KMeans,0.3860759493670886,0.3459915611814346,1.0,0.7,True,64
Neural Network,DBScan,0.3860759493670886,0.2721518987341773,1.0,0.7,True,64
Random Forest,KMeans,0.5527426160337553,0.3670886075949367,1.0,0.7,True,64
Random Forest,DBScan,0.5527426160337553,0.13080168776371306,1.0,0.7,True,64
Kernel SVM (linear),KMeans,0.4535864978902953,0.3670886075949367,1.0,0.7,True,64
Kernel SVM (linear),DBScan,0.4535864978902953,0.25738396624472576,1.0,0.7,True,64
Kernel SVM (poly),KMeans,0.3670886075949367,0.3185654008438819,1.0,0.7,True,64
Kernel SVM (poly),DBScan,0.3670886075949367,0.2637130801687763,1.0,0.7,True,64
Kernel SVM (rbf),KMeans,0.34810126582278483,0.3333333333333333,1.0,0.7,True,64
Kernel SVM (rbf),DBScan,0.34810126582278483,0.2848101265822785,1.0,0.7,True,64
Kernel SVM (sigmoid),KMeans,0.379746835443038,0.2827004219409282,1.0,0.7,True,64
Kernel SVM (sigmoid),DBScan,0.379746835443038,0.17932489451476794,1.0,0.7,True,64
K Nearest Neighbors,KMeans,0.4746835443037975,0.31223628691983124,1.0,0.7,True,128
K Nearest Neighbors,DBScan,0.4746835443037975,0.056962025316455694,1.0,0.7,True,128
Neural Network,KMeans,0.38185654008438824,0.34388185654008435,1.0,0.7,True,128
Neural Network,DBScan,0.38185654008438824,0.25316455696202533,1.0,0.7,True,128
Random Forest,KMeans,0.5611814345991561,0.3375527426160338,1.0,0.7,True,128
Random Forest,DBScan,0.5611814345991561,0.07172995780590717,1.0,0.7,True,128
Kernel SVM (linear),KMeans,0.5253164556962026,0.4367088607594936,1.0,0.7,True,128
Kernel SVM (linear),DBScan,0.5253164556962026,0.270042194092827,1.0,0.7,True,128
Kernel SVM (poly),KMeans,0.30168776371308015,0.2552742616033755,1.0,0.7,True,128
Kernel SVM (poly),DBScan,0.30168776371308015,0.1877637130801688,1.0,0.7,True,128
Kernel SVM (rbf),KMeans,0.33122362869198313,0.3143459915611814,1.0,0.7,True,128
Kernel SVM (rbf),DBScan,0.33122362869198313,0.26582278481012656,1.0,0.7,True,128
Kernel SVM (sigmoid),KMeans,0.4767932489451477,0.39451476793248946,1.0,0.7,True,128
Kernel SVM (sigmoid),DBScan,0.4767932489451477,0.19198312236286919,1.0,0.7,True,128
K Nearest Neighbors,KMeans,0.4936708860759494,0.3544303797468354,1.0,0.7,True,256
K Nearest Neighbors,DBScan,0.4936708860759494,0.06329113924050633,1.0,0.7,True,256
Neural Network,KMeans,0.3755274261603376,0.3333333333333333,1.0,0.7,True,256
Neural Network,DBScan,0.3755274261603376,0.24050632911392403,1.0,0.7,True,256
Random Forest,KMeans,0.5759493670886076,0.3670886075949367,1.0,0.7,True,256
Random Forest,DBScan,0.5759493670886076,0.08227848101265822,1.0,0.7,True,256
Kernel SVM (linear),KMeans,0.4873417721518987,0.39873417721518994,1.0,0.7,True,256
Kernel SVM (linear),DBScan,0.4873417721518987,0.26582278481012656,1.0,0.7,True,256
Kernel SVM (poly),KMeans,0.29535864978902954,0.22995780590717296,1.0,0.7,True,256
Kernel SVM (poly),DBScan,0.29535864978902954,0.14767932489451477,1.0,0.7,True,256
Kernel SVM (rbf),KMeans,0.36075949367088606,0.2974683544303797,1.0,0.7,True,256
Kernel SVM (rbf),DBScan,0.36075949367088606,0.21518987341772153,1.0,0.7,True,256
Kernel SVM (sigmoid),KMeans,0.4409282700421941,0.34388185654008446,1.0,0.7,True,256
Kernel SVM (sigmoid),DBScan,0.4409282700421941,0.21518987341772153,1.0,0.7,True,256
K Nearest Neighbors,KMeans,0.43037974683544306,0.32700421940928265,1.0,0.7,False,16
K Nearest Neighbors,DBScan,0.43037974683544306,0.310126582278481,1.0,0.7,False,16
Neural Network,KMeans,0.4008438818565401,0.3713080168776371,1.0,0.7,False,16
Neural Network,DBScan,0.4008438818565401,0.33544303797468356,1.0,0.7,False,16
Random Forest,KMeans,0.4831223628691983,0.3628691983122363,1.0,0.7,False,16
Random Forest,DBScan,0.4831223628691983,0.33122362869198313,1.0,0.7,False,16
Kernel SVM (linear),KMeans,0.4915611814345992,0.3670886075949367,1.0,0.7,False,16
Kernel SVM (linear),DBScan,0.4915611814345992,0.3143459915611814,1.0,0.7,False,16
Kernel SVM (poly),KMeans,0.46835443037974683,0.33122362869198313,1.0,0.7,False,16
Kernel SVM (poly),DBScan,0.46835443037974683,0.25738396624472576,1.0,0.7,False,16
Kernel SVM (rbf),KMeans,0.5126582278481013,0.37341772151898733,1.0,0.7,False,16
Kernel SVM (rbf),DBScan,0.5126582278481013,0.310126582278481,1.0,0.7,False,16
Kernel SVM (sigmoid),KMeans,0.46624472573839665,0.34810126582278483,1.0,0.7,False,16
Kernel SVM (sigmoid),DBScan,0.46624472573839665,0.31856540084388185,1.0,0.7,False,16
K Nearest Neighbors,KMeans,0.4430379746835443,0.3417721518987342,1.0,0.7,False,32
K Nearest Neighbors,DBScan,0.4430379746835443,0.25316455696202533,1.0,0.7,False,32
Neural Network,KMeans,0.3924050632911393,0.35232067510548526,1.0,0.7,False,32
Neural Network,DBScan,0.3924050632911393,0.2995780590717299,1.0,0.7,False,32
Random Forest,KMeans,0.5759493670886076,0.3966244725738397,1.0,0.7,False,32
Random Forest,DBScan,0.5759493670886076,0.270042194092827,1.0,0.7,False,32
Kernel SVM (linear),KMeans,0.49367088607594933,0.3544303797468354,1.0,0.7,False,32
Kernel SVM (linear),DBScan,0.49367088607594933,0.22573839662447256,1.0,0.7,False,32
Kernel SVM (poly),KMeans,0.48312236286919835,0.3670886075949367,1.0,0.7,False,32
Kernel SVM (poly),DBScan,0.48312236286919835,0.1772151898734177,1.0,0.7,False,32
Kernel SVM (rbf),KMeans,0.5675105485232067,0.4050632911392405,1.0,0.7,False,32
Kernel SVM (rbf),DBScan,0.5675105485232067,0.2805907172995781,1.0,0.7,False,32
Kernel SVM (sigmoid),KMeans,0.4662447257383966,0.35654008438818563,1.0,0.7,False,32
Kernel SVM (sigmoid),DBScan,0.4662447257383966,0.24050632911392408,1.0,0.7,False,32
K Nearest Neighbors,KMeans,0.4620253164556962,0.3839662447257384,1.0,0.7,False,64
K Nearest Neighbors,DBScan,0.4620253164556962,0.25949367088607594,1.0,0.7,False,64
Neural Network,KMeans,0.419831223628692,0.37341772151898733,1.0,0.7,False,64
Neural Network,DBScan,0.419831223628692,0.29535864978902954,1.0,0.7,False,64
Random Forest,KMeans,0.5843881856540084,0.4177215189873418,1.0,0.7,False,64
Random Forest,DBScan,0.5843881856540084,0.22362869198312238,1.0,0.7,False,64
Kernel SVM (linear),KMeans,0.5084388185654009,0.3839662447257384,1.0,0.7,False,64
Kernel SVM (linear),DBScan,0.5084388185654009,0.20042194092827004,1.0,0.7,False,64
Kernel SVM (poly),KMeans,0.46202531645569617,0.32911392405063294,1.0,0.7,False,64
Kernel SVM (poly),DBScan,0.46202531645569617,0.1729957805907173,1.0,0.7,False,64
Kernel SVM (rbf),KMeans,0.5632911392405063,0.419831223628692,1.0,0.7,False,64
Kernel SVM (rbf),DBScan,0.5632911392405063,0.22151898734177214,1.0,0.7,False,64
Kernel SVM (sigmoid),KMeans,0.48312236286919835,0.37341772151898733,1.0,0.7,False,64
Kernel SVM (sigmoid),DBScan,0.48312236286919835,0.22784810126582278,1.0,0.7,False,64
K Nearest Neighbors,KMeans,0.4050632911392405,0.339662447257384,1.0,0.7,False,128
K Nearest Neighbors,DBScan,0.4050632911392405,0.2468354430379747,1.0,0.7,False,128
Neural Network,KMeans,0.4430379746835443,0.3924050632911393,1.0,0.7,False,128
Neural Network,DBScan,0.4430379746835443,0.27848101265822783,1.0,0.7,False,128
Random Forest,KMeans,0.6139240506329114,0.4261603375527427,1.0,0.7,False,128
Random Forest,DBScan,0.6139240506329114,0.2109704641350211,1.0,0.7,False,128
Kernel SVM (linear),KMeans,0.5759493670886076,0.43248945147679324,1.0,0.7,False,128
Kernel SVM (linear),DBScan,0.5759493670886076,0.20253164556962025,1.0,0.7,False,128
Kernel SVM (poly),KMeans,0.4789029535864979,0.3080168776371308,1.0,0.7,False,128
Kernel SVM (poly),DBScan,0.4789029535864979,0.06751054852320675,1.0,0.7,False,128
Kernel SVM (rbf),KMeans,0.620253164556962,0.419831223628692,1.0,0.7,False,128
Kernel SVM (rbf),DBScan,0.620253164556962,0.189873417721519,1.0,0.7,False,128
Kernel SVM (sigmoid),KMeans,0.49367088607594933,0.3691983122362869,1.0,0.7,False,128
Kernel SVM (sigmoid),DBScan,0.49367088607594933,0.21940928270042193,1.0,0.7,False,128
K Nearest Neighbors,KMeans,0.46835443037974683,0.3966244725738397,1.0,0.7,False,256
K Nearest Neighbors,DBScan,0.46835443037974683,0.2848101265822785,1.0,0.7,False,256
Neural Network,KMeans,0.3755274261603376,0.3333333333333333,1.0,0.7,False,256
Neural Network,DBScan,0.3755274261603376,0.24683544303797467,1.0,0.7,False,256
Random Forest,KMeans,0.609704641350211,0.4177215189873418,1.0,0.7,False,256
Random Forest,DBScan,0.609704641350211,0.17932489451476794,1.0,0.7,False,256
Kernel SVM (linear),KMeans,0.5949367088607594,0.4620253164556962,1.0,0.7,False,256
Kernel SVM (linear),DBScan,0.5949367088607594,0.22573839662447256,1.0,0.7,False,256
Kernel SVM (poly),KMeans,0.5232067510548523,0.3227848101265823,1.0,0.7,False,256
Kernel SVM (poly),DBScan,0.5232067510548523,0.052742616033755275,1.0,0.7,False,256
Kernel SVM (rbf),KMeans,0.6223628691983122,0.4451476793248945,1.0,0.7,False,256
Kernel SVM (rbf),DBScan,0.6223628691983122,0.1772151898734177,1.0,0.7,False,256
Kernel SVM (sigmoid),KMeans,0.46413502109704635,0.34388185654008435,1.0,0.7,False,256
Kernel SVM (sigmoid),DBScan,0.46413502109704635,0.19831223628691985,1.0,0.7,False,256
K Nearest Neighbors,KMeans,0.43037974683544306,0.3227848101265823,1.0,0.8,True,16
K Nearest Neighbors,DBScan,0.43037974683544306,0.27848101265822783,1.0,0.8,True,16
Neural Network,KMeans,0.36497890295358654,0.34388185654008435,1.0,0.8,True,16
Neural Network,DBScan,0.36497890295358654,0.310126582278481,1.0,0.8,True,16
Random Forest,KMeans,0.5253164556962026,0.36497890295358654,1.0,0.8,True,16
Random Forest,DBScan,0.5253164556962026,0.3417721518987342,1.0,0.8,True,16
Kernel SVM (linear),KMeans,0.39873417721518994,0.339662447257384,1.0,0.8,True,16
Kernel SVM (linear),DBScan,0.39873417721518994,0.29324894514767935,1.0,0.8,True,16
Kernel SVM (poly),KMeans,0.39451476793248946,0.3059071729957806,1.0,0.8,True,16
Kernel SVM (poly),DBScan,0.39451476793248946,0.2637130801687763,1.0,0.8,True,16
Kernel SVM (rbf),KMeans,0.49367088607594933,0.4113924050632911,1.0,0.8,True,16
Kernel SVM (rbf),DBScan,0.49367088607594933,0.3691983122362869,1.0,0.8,True,16
Kernel SVM (sigmoid),KMeans,0.43881856540084385,0.34177215189873417,1.0,0.8,True,16
Kernel SVM (sigmoid),DBScan,0.43881856540084385,0.29957805907173,1.0,0.8,True,16
K Nearest Neighbors,KMeans,0.3924050632911393,0.2721518987341772,1.0,0.8,True,32
K Nearest Neighbors,DBScan,0.3924050632911393,0.10759493670886076,1.0,0.8,True,32
Neural Network,KMeans,0.35021097046413496,0.3122362869198312,1.0,0.8,True,32
Neural Network,DBScan,0.35021097046413496,0.25738396624472576,1.0,0.8,True,32
Random Forest,KMeans,0.561181434599156,0.379746835443038,1.0,0.8,True,32
Random Forest,DBScan,0.561181434599156,0.2130801687763713,1.0,0.8,True,32
Kernel SVM (linear),KMeans,0.3924050632911393,0.3143459915611814,1.0,0.8,True,32
Kernel SVM (linear),DBScan,0.3924050632911393,0.2130801687763713,1.0,0.8,True,32
Kernel SVM (poly),KMeans,0.34388185654008435,0.2869198312236287,1.0,0.8,True,32
Kernel SVM (poly),DBScan,0.34388185654008435,0.16666666666666666,1.0,0.8,True,32
Kernel SVM (rbf),KMeans,0.39873417721518983,0.350210970464135,1.0,0.8,True,32
Kernel SVM (rbf),DBScan,0.39873417721518983,0.29324894514767935,1.0,0.8,True,32
Kernel SVM (sigmoid),KMeans,0.39873417721518994,0.31856540084388185,1.0,0.8,True,32
Kernel SVM (sigmoid),DBScan,0.39873417721518994,0.17088607594936708,1.0,0.8,True,32
K Nearest Neighbors,KMeans,0.44936708860759494,0.33544303797468356,1.0,0.8,True,64
